algorithm,message_hex,unknown_bits,engine,budget,target_hex,output_bits,nodes,gates,inputs,constants,edges,depth,width,gate_width,max_fanout,xor_gates,and_gates,or_gates,not_gates,output_depth_min,output_depth_mean,output_depth_max,build_ms,metrics_ms,equality_nodes,equality_depth,equality_width,status,solve_ms,decisions,conflicts,propagations,search_steps,solutions,affine_active,recovered_hex,recovered_verified,process_ms,process_timeout_s,process_returncode,forward_record,native_domain,native_trials,native_matches,native_total_ms,native_first_trials,native_first_ms,native_first_hex,native_exhaustive,error,extra_json
sha256,61626364,4,cdcl,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105121,105117,4,0,206755,3795,85,85,93,47996,39224,14418,3479,3542,3672.007812,3795,2.652,33.465,105489,4051,85,sat,159.79,19,8,834730,6205856,1,False,61626364,True,233.9948999997432,30.0,0,True,16,16,1,0.0562999994144775,2,0.02660000063769985,61626364,True,,
sha256,61626364,8,shape,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105231,105223,8,0,206955,3795,91,91,66,48045,39256,14431,3491,3542,3672.007812,3795,2.531,34.644,,,,shape_only,,,,,,,,,False,44.771199998649536,30.0,0,True,256,256,1,0.48439999955007806,98,0.22759999956178945,61626364,True,,
sha256,61626364,8,dpll,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105231,105223,8,0,206955,3795,91,91,66,48045,39256,14431,3491,3542,3672.007812,3795,2.491,36.646,105599,4051,91,step_limit,834.057,153,74,6728648,20000000,0,False,,False,909.1902000000118,30.0,0,True,256,256,1,0.48439999955007806,98,0.22759999956178945,61626364,True,,
sha256,61626364,8,affine,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105231,105223,8,0,206955,3795,91,91,66,48045,39256,14431,3491,3542,3672.007812,3795,2.6,30.501,105599,4051,91,step_limit,833.653,153,74,6728648,20000000,0,False,,False,906.4944999990985,30.0,0,True,256,256,1,0.48439999955007806,98,0.22759999956178945,61626364,True,,
sha256,61626364,8,cdcl,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105231,105223,8,0,206955,3795,91,91,66,48045,39256,14431,3491,3542,3672.007812,3795,2.647,29.297,105599,4051,91,step_limit,291.879,62,29,2646367,20000000,0,False,,False,357.7270999994653,30.0,0,True,256,256,1,0.48439999955007806,98,0.22759999956178945,61626364,True,,
sha256,61626364,12,shape,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105955,105943,12,0,208413,3819,98,98,53,48443,39499,14528,3473,3566,3696.007812,3819,2.692,29.102,,,,shape_only,,,,,,,,,False,39.28759999871545,30.0,0,True,4096,4096,1,5.673999999999069,610,0.8707999986654613,61626364,True,,
sha256,61626364,12,dpll,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105955,105943,12,0,208413,3819,98,98,53,48443,39499,14528,3473,3566,3696.007812,3819,2.438,29.941,106323,4075,98,step_limit,782.805,155,73,6732625,20000000,0,False,,False,847.5739999994403,30.0,0,True,4096,4096,1,5.673999999999069,610,0.8707999986654613,61626364,True,,
sha256,61626364,12,affine,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105955,105943,12,0,208413,3819,98,98,53,48443,39499,14528,3473,3566,3696.007812,3819,2.467,32.616,106323,4075,98,step_limit,697.237,155,73,6732625,20000000,0,False,,False,797.1919999999955,30.0,0,True,4096,4096,1,5.673999999999069,610,0.8707999986654613,61626364,True,,
sha256,61626364,12,cdcl,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105955,105943,12,0,208413,3819,98,98,53,48443,39499,14528,3473,3566,3696.007812,3819,2.843,35.686,106323,4075,98,step_limit,368.15,66,29,2643728,20000000,0,False,,False,443.2000999986485,30.0,0,True,4096,4096,1,5.673999999999069,610,0.8707999986654613,61626364,True,,
sha256,61626364,16,shape,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,106245,106229,16,0,209000,3828,81,81,43,48600,39609,14562,3458,3575,3705.007812,3828,2.488,28.741,,,,shape_only,,,,,,,,,False,39.424000000508386,30.0,0,True,65536,65536,1,89.51100000012957,25186,34.543800000392366,61626364,True,,
sha256,61626364,16,dpll,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,106245,106229,16,0,209000,3828,81,81,43,48600,39609,14562,3458,3575,3705.007812,3828,2.457,29.346,106613,4084,81,step_limit,541.064,159,73,6730854,20000000,0,False,,False,604.904700001498,30.0,0,True,65536,65536,1,89.51100000012957,25186,34.543800000392366,61626364,True,,
sha256,61626364,16,affine,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,106245,106229,16,0,209000,3828,81,81,43,48600,39609,14562,3458,3575,3705.007812,3828,2.567,30.18,106613,4084,81,step_limit,454.638,159,73,6730854,20000000,0,False,,False,520.6874999985303,30.0,0,True,65536,65536,1,89.51100000012957,25186,34.543800000392366,61626364,True,,
sha256,61626364,16,cdcl,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,106245,106229,16,0,209000,3828,81,81,43,48600,39609,14562,3458,3575,3705.007812,3828,2.467,25.082,106613,4084,81,step_limit,346.496,69,29,2648705,20000000,0,False,,False,406.0165999999299,30.0,0,True,65536,65536,1,89.51100000012957,25186,34.543800000392366,61626364,True,,
